iso3,seagrasses_length,saltmarshes_length,coldcorals_length,coralreefs_length,mangroves_length,multiple_length,buffer,total_coastal_length
SUR,0.0,0.0,0.0,0.0,1242.7681409978609,928.4113925205575,50,8187.632262272098
TTO,0.0,0.0,0.0,0.0,21.90811711239235,694.418140510819,50,716.3262576232107
ABW,0.0,0.0,0.0,0.0,0.0,86.1031594673153,50,86.1031594673153
AIA,0.0,0.0,0.0,0.0,0.0,105.25508647698886,50,105.25508647698886
ATG,0.0,0.0,0.0,0.0,0.0,347.4608870729389,50,347.46088707293814
BEN,0.0,0.0,0.0,0.0,0.0,236.60776175584112,50,236.60776175584112
BES,0.0,0.0,0.0,0.0,0.0,243.52735449389877,50,243.52735449389877
BHR,0.0,0.0,0.0,0.0,0.0,597.4917533383563,50,597.4917533383563
BIH,0.0,0.0,0.0,0.0,0.0,40.142561293419,50,40.142561293419
BLM,0.0,0.0,0.0,0.0,0.0,54.925632508514276,50,54.925632508514276
BLZ,0.0,0.0,0.0,0.0,0.0,2123.262191713419,50,2124.5874309319693
BMU,0.0,0.0,0.0,0.0,0.0,220.92096317462523,50,220.92096317462523
BRB,0.0,0.0,0.0,0.0,0.0,103.9472639706602,50,103.9472639706602
CCK,0.0,0.0,0.0,0.0,0.0,120.51085303304016,50,120.51085303304016
COM,0.0,0.0,0.0,0.0,0.0,475.29000123374436,50,475.290001233731
CUW,0.0,0.0,0.0,0.0,0.0,238.99131449954018,50,238.99131449954018
CXR,0.0,0.0,0.0,0.0,0.0,73.92245347271391,50,73.92245347271391
CYM,0.0,0.0,0.0,0.0,0.0,217.71048525295643,50,218.79593650321254
DMA,0.0,0.0,0.0,0.0,0.0,162.3164775425585,50,162.3164775425585
DOM,0.0,0.0,0.0,0.0,0.0,1723.519212916371,50,1723.5192129163725
GIB,0.0,0.0,0.0,0.0,0.0,23.66287543844816,50,23.66287543844816
GIN,0.0,0.0,0.0,0.0,0.0,4760.1245112854,50,4760.1245112854
GLP,0.0,0.0,0.0,0.0,0.0,501.15621889011265,50,501.15621889011265
GRD,0.0,0.0,0.0,0.0,0.0,231.55366132171943,50,231.5536613217194
GUM,0.0,0.0,0.0,0.0,0.0,205.34186472897625,50,205.34186472897625
HKG,0.0,0.0,0.0,0.0,0.0,796.9727434636775,50,796.9727434636768
HTI,0.0,0.0,0.0,0.0,0.0,2244.247189309598,50,2245.6202087083275
JAM,0.0,0.0,0.0,0.0,0.0,907.2590845552844,50,907.2590845552925
JEY,0.0,0.0,0.0,0.0,0.0,97.96216437305617,50,97.96216437305617
JOR,0.0,0.0,0.0,0.0,0.0,29.540364202054924,50,29.540364202054924
KNA,0.0,0.0,0.0,0.0,0.0,134.60162164750497,50,134.60162164750497
KWT,0.0,0.0,0.0,0.0,0.0,863.5559269695761,50,863.5559269695766
LCA,0.0,0.0,0.0,0.0,0.0,184.65442965451652,50,184.65442965451652
MAC,0.0,0.0,0.0,0.0,0.0,48.01667364302881,50,48.01667364302881
MAF,0.0,0.0,0.0,0.0,0.0,50.667113954494276,50,50.667113954494276
MCO,0.0,0.0,0.0,0.0,0.0,6.631220687732943,50,6.631220687732943
MLT,0.0,0.0,0.0,0.0,0.0,219.1509642813288,50,219.15096428132858
MNE,0.0,0.0,0.0,0.0,0.0,474.9256063079652,50,474.9256063079599
MSR,0.0,0.0,0.0,0.0,0.0,47.24424388840259,50,47.244243888402444
MTQ,0.0,0.0,0.0,0.0,0.0,392.1114890682384,50,392.1114890682384
MYT,0.0,0.0,0.0,0.0,0.0,247.53430555490868,50,247.53430555490726
NFK,0.0,0.0,0.0,0.0,0.0,42.7329879512614,50,42.7329879512614
PRI,0.0,0.0,0.0,0.0,0.0,1078.2616548704682,50,1078.261654870471
SGP,0.0,0.0,0.0,0.0,0.0,512.387647499812,50,512.387647499812
STP,0.0,0.0,0.0,0.0,0.0,174.19166067796885,50,267.78684147953885
SVN,0.0,0.0,0.0,0.0,0.0,42.77737261840475,50,42.77737261840475
SXM,0.0,0.0,0.0,0.0,0.0,30.241493970408897,50,30.241493970408897
TCA,0.0,0.0,0.0,0.0,0.0,1007.5637387390732,50,1007.5637387390708
TGO,0.0,0.0,0.0,0.0,0.0,186.4019165831408,50,186.4019165831408
TZA,0.0,0.0,0.0,0.0,0.0,4271.337612600358,50,4271.337612600357
VCT,0.0,0.0,0.0,0.0,0.0,248.7624270078562,50,248.7624270078562
VGB,0.0,0.0,0.0,0.0,0.0,336.02939163450196,50,336.02939163450196
VIR,0.0,0.0,0.0,0.0,0.0,378.50212924640545,50,378.50212924640545
WLF,0.0,0.0,0.0,0.0,0.0,134.506974911638,50,134.506974911638
WSM,0.0,0.0,0.0,0.0,0.0,474.077862268854,50,474.0778622688439
xUK,0.0,0.0,0.0,0.0,0.0,74.59009239782979,50,74.59009239782979
